Review_ID,Product_ID,Product_Name,Category,Customer_ID,Review_Date,Rating,Review_Title,Review_Text,Verified_Purchase,Helpful_Votes
REV12650,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS4361,2025-12-27,4,Best buy,"Superb performance, this is one of the best purchases I made.",Yes,5.0
REV10629,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS1269,2025-07-03,4,Best buy,The quality is outstanding and it arrived earlier than expected.,Yes,20.0
REV16295,PROD1028,Mechanical Keyboard,Electronics,CUS5717,2026-05-14,5,Best buy,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,10.0
REV16655,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3801,2025-09-10,5,Love it,"Five stars, everything about this product is fantastic.",No,6.0
REV12340,PROD1008,Leather Wallet,Accessories,CUS3110,2026-05-03,5,Very satisfied,The quality is outstanding and it arrived earlier than expected.,No,9.0
REV16830,PROD1020,Women's Denim Jacket,Clothing,CUS2640,2025-07-06,5,Best buy,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,12.0
REV15464,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS5133,2026-07-06,4,Excellent product,"Really happy with this purchase, quality feels premium.",Yes,18.0
REV11621,PROD1004,4K Ultra HD Smart TV,Electronics,CUS2222,2026-05-01,4,Highly recommend,Fast shipping and the product works exactly as advertised.,Yes,0.0
REV11452,PROD1015,Air Fryer,Home & Kitchen,CUS5398,2025-12-10,4,Best buy,Fast shipping and the product works exactly as advertised.,Yes,31.0
REV12903,PROD1025,Organic Green Tea,Grocery,CUS5392,2025-02-16,1,Very disappointed,"Overpriced for such low quality, very unhappy with purchase.",No,2.0
REV15168,PROD1019,Men's Cotton T-Shirt,Clothing,CUS5367,2026-06-19,5,Best buy,Customer service was helpful and the product exceeded expectations.,Yes,4.0
REV14651,PROD1017,Yoga Mat,Sportswear,CUS4062,2026-03-25,4,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,8.0
REV11829,PROD1021,Kids Winter Jacket,Clothing,CUS1303,2025-07-26,3,Decent for the price,"   IT IS DECENT FOR THE PRICE, SOME FEATURES COULD BE IMPROVED.!!!   ",Yes,36.0
REV10827,PROD1009,Sunglasses Classic,Accessories,CUS4137,2025-05-21,3,Average product,"It is okay for daily use, though design feels a bit plain.",Yes,0.0
REV11640,PROD1028,Mechanical Keyboard,Electronics,CUS2881,2025-03-30,4,Best buy,"Amazing quality for the price, will definitely buy again.",No,24.0
REV13865,PROD1003,Portable Bluetooth Speaker,Electronics,CUS4913,2026-06-10,5,Amazing quality,"Absolutely love this product, works perfectly and looks great.",Yes,6.0
REV16081,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS2338,2025-11-22,4,Excellent product,"Great value for money, exceeded my expectations completely.",Yes,4.0
REV12914,PROD1007,Laptop Backpack,Accessories,CUS2123,2026-06-18,1,Not recommended,Delivery was extremely delayed and packaging was damaged badly.,No,7.0
REV15934,PROD1017,Yoga Mat,Sportswear,CUS4554,2025-09-30,4,Very satisfied,"Absolutely love this product, works perfectly and looks great.",No,12.0
REV13792,PROD1020,Women's Denim Jacket,Clothing,CUS4008,2026-04-13,3,Love it,"Five stars, everything about this product is fantastic.",Yes,1.0
REV12940,PROD1018,Gym Duffel Bag,Sportswear,CUS3572,2025-03-07,5,Highly recommend,Fast shipping and the product works exactly as advertised.,No,5.0
REV13421,PROD1025,Organic Green Tea,Grocery,CUS5252,2025-09-27,5,Best buy,"Absolutely love this product, works perfectly and looks great.",No,5.0
REV13997,PROD1019,Men's Cotton T-Shirt,Clothing,CUS5575,2026-07-16,4,Best buy,The quality is outstanding and it arrived earlier than expected.,No,3.0
REV13768,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS3681,2026-04-14,2,Fair quality,"It is okay for daily use, though design feels a bit plain.",No,2.0
REV10536,PROD1007,Laptop Backpack,Accessories,CUS1922,2025-12-05,5,Very satisfied,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,3.0
REV15907,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS5306,2025-12-29,4,Excellent product,The sound quality is amazing and battery life is excellent.,Yes,26.0
REV12664,PROD1030,Board Game Family Pack,Toys & Games,CUS4397,2025-09-05,5,Love it,The sound quality is amazing and battery life is excellent.,Yes,21.0
REV10155,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS1938,2025-06-17,1,Very disappointed,"Not worth the money, quality is much worse than expected.",No,11.0
REV13242,PROD1021,Kids Winter Jacket,Clothing,CUS3603,2026-05-30,1,Bad experience,Extremely disappointed with the build quality and finishing.,Yes,10.0
REV15597,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5493,2026-06-16,3,Highly recommend,"Amazing quality for the price, will definitely buy again.",Yes,2.0
REV13150,PROD1025,Organic Green Tea,Grocery,CUS2726,2025-09-22,5,Love it,"Great value for money, exceeded my expectations completely.",Yes,6.0
REV12953,PROD1029,Baby Stroller,Baby Products,CUS4069,2026-04-27,1,Bad experience,"Not worth the money, quality is much worse than expected.",No,22.0
REV11312,PROD1002,Smart Fitness Watch,Electronics,CUS3177,2026-06-26,5,Very satisfied,The sound quality is amazing and battery life is excellent.,No,15.0
REV10323,PROD1028,Mechanical Keyboard,Electronics,CUS5595,2026-07-25,1,Bad experience,"Very disappointed, the product stopped working after two days.",Yes,1.0
REV15807,PROD1026,Almond Butter Jar,Grocery,CUS4633,2026-03-20,3,Bad experience,Delivery was extremely delayed and packaging was damaged badly.,Yes,0.0
REV14111,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS5507,2026-07-09,4,Best buy,The quality is outstanding and it arrived earlier than expected.,Yes,9.0
REV13331,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS4059,2025-01-25,5,Love it,"Superb performance, this is one of the best purchases I made.",Yes,4.0
REV13986,PROD1015,Air Fryer,Home & Kitchen,CUS3188,2025-05-28,4,Best buy,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,1.0
REV11799,PROD1012,Electric Kettle,Home & Kitchen,CUS4374,2025-12-26,4,Very satisfied,The sound quality is amazing and battery life is excellent.,No,6.0
REV16090,PROD1002,Smart Fitness Watch,Electronics,CUS2555,2025-11-02,5,Highly recommend,"Works flawlessly, setup was simple, and battery lasts long.",Yes,6.0
REV10083,PROD1028,Mechanical Keyboard,Electronics,CUS3162,2026-06-02,4,Great purchase,Fast shipping and the product works exactly as advertised.,Yes,11.0
REV12561,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS2665,2025-01-18,4,Amazing quality,"Superb performance, this is one of the best purchases I made.",Yes,3.0
REV11944,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3955,2026-02-09,3,It's okay,"The product works as expected, delivery took a bit long.",Yes,0.0
REV11989,PROD1008,Leather Wallet,Accessories,CUS2241,2026-06-27,4,Best buy,"Amazing quality for the price, will definitely buy again.",No,6.0
REV13537,PROD1004,4K Ultra HD Smart TV,Electronics,CUS2267,2026-01-19,4,Highly recommend,Customer service was helpful and the product exceeded expectations.,Yes,2.0
REV15480,PROD1020,Women's Denim Jacket,Clothing,CUS4284,2025-09-09,5,Decent for the price,"Not bad, not great, meets basic expectations only.",No,4.0
REV11575,PROD1025,Organic Green Tea,Grocery,CUS4532,2025-08-12,4,Very satisfied,Customer service was helpful and the product exceeded expectations.,Yes,2.0
REV12978,PROD1006,USB-C Fast Charger,Electronics,CUS1598,2025-05-16,4,Best buy,"Beautiful design, sturdy material, and very durable overall.",No,7.0
REV12724,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS2073,2026-02-17,5,Amazing quality,The sound quality is amazing and battery life is excellent.,Yes,1.0
REV13406,PROD1017,Yoga Mat,Sportswear,CUS2063,2025-05-27,4,Very satisfied,"Great value for money, exceeded my expectations completely.",No,7.0
REV12059,PROD1009,Sunglasses Classic,Accessories,CUS4076,2025-05-04,5,Highly recommend,The sound quality is amazing and battery life is excellent.,Yes,6.0
REV11763,PROD1002,Smart Fitness Watch,Electronics,CUS1673,2025-12-02,3,It's okay,"Product matches description, performance is average at best.",No,5.0
REV11495,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4386,2025-09-02,1,Poor quality,"Waste of money, stopped functioning within the first month.",Yes,6.0
REV14928,PROD1025,Organic Green Tea,Grocery,CUS2979,2026-05-06,1,Not recommended,Extremely disappointed with the build quality and finishing.,Yes,1.0
REV12081,PROD1020,Women's Denim Jacket,Clothing,CUS3690,2025-01-17,2,Broke quickly,"Late delivery, wrong item received, and refund process was slow.",Yes,4.0
REV11175,PROD1030,Board Game Family Pack,Toys & Games,CUS4282,2026-06-18,4,Very satisfied,"Very comfortable and easy to use, exactly as described.",Yes,32.0
REV14510,PROD1028,Mechanical Keyboard,Electronics,CUS4715,2026-01-27,4,Very satisfied,The quality is outstanding and it arrived earlier than expected.,Yes,8.0
REV12629,PROD1012,Electric Kettle,Home & Kitchen,CUS4523,2026-04-30,4,Excellent product,"Great value for money, exceeded my expectations completely.",Yes,5.0
REV15914,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS3454,2025-05-21,4,Very satisfied,"Great value for money, exceeded my expectations completely.",Yes,14.0
REV14262,PROD1025,Organic Green Tea,Grocery,CUS2850,2025-04-22,2,Poor quality,The product arrived defective and the return process was painful.,Yes,19.0
REV16496,PROD1021,Kids Winter Jacket,Clothing,CUS3953,2025-07-01,4,Love it,Customer service was helpful and the product exceeded expectations.,Yes,26.0
REV16252,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS5846,2026-06-28,4,Great purchase,"Works flawlessly, setup was simple, and battery lasts long.",Yes,2.0
REV10615,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1137,2026-06-27,4,Great purchase,"Works flawlessly, setup was simple, and battery lasts long.",Yes,4.0
REV13094,PROD1021,Kids Winter Jacket,Clothing,CUS2659,2025-03-21,4,Highly recommend,Customer service was helpful and the product exceeded expectations.,No,11.0
REV13451,PROD1020,Women's Denim Jacket,Clothing,CUS4722,2025-06-07,5,Best buy,"Absolutely love this product, works perfectly and looks great.",No,5.0
REV11015,PROD1003,Portable Bluetooth Speaker,Electronics,CUS5949,2025-11-08,5,Amazing quality,The quality is outstanding and it arrived earlier than expected.,No,38.0
REV16234,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1327,2025-09-08,3,Average product,"It is okay for daily use, though design feels a bit plain.",Yes,13.0
REV13058,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS5368,2026-06-03,4,Love it,"Great value for money, exceeded my expectations completely.",Yes,30.0
REV16707,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS2807,2026-05-25,5,Excellent product,"Absolutely love this product, works perfectly and looks great.",Yes,1.0
REV15334,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS2234,2026-02-05,3,Decent for the price,"It is okay for daily use, though design feels a bit plain.",Yes,8.0
REV13906,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS4467,2025-07-29,4,Very satisfied,The sound quality is amazing and battery life is excellent.,No,10.0
REV12182,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3248,2025-07-15,5,Amazing quality,"Works flawlessly, setup was simple, and battery lasts long.",Yes,1.0
REV13419,PROD1029,Baby Stroller,Baby Products,CUS2526,2025-09-19,2,Waste of money,The product arrived defective and the return process was painful.,No,6.0
REV14652,PROD1018,Gym Duffel Bag,Sportswear,CUS2413,2025-03-05,4,Excellent product,"Really happy with this purchase, quality feels premium.",No,1.0
REV13101,PROD1020,Women's Denim Jacket,Clothing,CUS2200,2025-05-27,5,Love it,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,2.0
REV16465,PROD1021,Kids Winter Jacket,Clothing,CUS1018,2025-05-27,4,Love it,"Five stars, everything about this product is fantastic.",No,15.0
REV16782,PROD1026,Almond Butter Jar,Grocery,CUS1841,2026-02-19,3,Fair quality,"It works fine, but I expected slightly better build quality.",Yes,7.0
REV11212,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS2726,2026-01-24,3,It's okay,"It works fine, but I expected slightly better build quality.",No,1.0
REV16754,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS2241,2025-01-28,4,Best buy,"Five stars, everything about this product is fantastic.",No,3.0
REV10635,PROD1008,Leather Wallet,Accessories,CUS1622,2025-12-15,5,Best buy,Customer service was helpful and the product exceeded expectations.,No,11.0
REV11056,PROD1007,Laptop Backpack,Accessories,CUS3409,2026-04-05,3,It's okay,"It is decent for the price, some features could be improved.",No,13.0
REV12341,PROD1004,4K Ultra HD Smart TV,Electronics,CUS2112,2026-07-02,4,Very satisfied,"Perfect gift, my family loved it, packaging was excellent too.",Yes,1.0
REV15805,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS5731,2025-08-18,5,Excellent product,"Five stars, everything about this product is fantastic.",Yes,8.0
REV10797,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS3292,2025-04-06,4,Highly recommend,The sound quality is amazing and battery life is excellent.,Yes,3.0
REV15188,PROD1029,Baby Stroller,Baby Products,CUS2503,2025-07-15,4,Love it,"Five stars, everything about this product is fantastic.",No,6.0
REV14271,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS5914,2026-04-11,4,Love it,"Beautiful design, sturdy material, and very durable overall.",Yes,18.0
REV12815,PROD1015,Air Fryer,Home & Kitchen,CUS3566,2026-05-31,1,Broke quickly,"Late delivery, wrong item received, and refund process was slow.",No,2.0
REV14342,PROD1030,Board Game Family Pack,Toys & Games,CUS2774,2025-01-16,5,Does the job,"Reasonable purchase, could use some improvements in quality.",Yes,39.0
REV11081,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS2864,2025-09-22,4,Does the job,"It is okay for daily use, though design feels a bit plain.",Yes,5.0
REV11655,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1579,2026-01-30,3,Fair quality,"Fair quality overall, similar to other products in this range.",Yes,10.0
REV11608,PROD1018,Gym Duffel Bag,Sportswear,CUS2351,2026-03-26,3,Fair quality,"Not bad, not great, meets basic expectations only.",Yes,22.0
REV10145,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS2111,2026-04-18,2,It's okay,"It is decent for the price, some features could be improved.",Yes,2.0
REV14242,PROD1003,Portable Bluetooth Speaker,Electronics,CUS1497,2025-10-02,5,Excellent product,"Really happy with this purchase, quality feels premium.",Yes,2.0
REV10091,PROD1029,Baby Stroller,Baby Products,CUS3931,2025-08-04,4,Highly recommend,"Perfect gift, my family loved it, packaging was excellent too.",Yes,6.0
REV10683,PROD1026,Almond Butter Jar,Grocery,CUS1942,2025-01-24,3,It's okay,"Fair quality overall, similar to other products in this range.",Yes,5.0
REV14407,PROD1018,Gym Duffel Bag,Sportswear,CUS4664,2025-04-18,4,Great purchase,"Perfect gift, my family loved it, packaging was excellent too.",Yes,6.0
REV13432,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS5348,2025-06-20,5,Average product,"Fair quality overall, similar to other products in this range.",No,13.0
REV10094,PROD1028,Mechanical Keyboard,Electronics,CUS2331,2025-07-01,2,Waste of money,"Late delivery, wrong item received, and refund process was slow.",Yes,3.0
REV10835,PROD1008,Leather Wallet,Accessories,CUS2975,2025-09-30,5,Best buy,"Beautiful design, sturdy material, and very durable overall.",Yes,8.0
REV16053,PROD1009,Sunglasses Classic,Accessories,CUS5302,2025-06-26,1,Bad experience,"Very disappointed, the product stopped working after two days.",Yes,16.0
REV15021,PROD1008,Leather Wallet,Accessories,CUS3011,2025-09-24,5,Best buy,"Great value for money, exceeded my expectations completely.",Yes,12.0
REV16704,PROD1016,Running Shoes,Sportswear,CUS2008,2026-07-07,5,Amazing quality,"Superb performance, this is one of the best purchases I made.",No,0.0
REV16006,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS2230,2026-06-26,4,Amazing quality,"Excellent build quality, fast delivery, highly recommend to everyone.",No,7.0
REV15132,PROD1026,Almond Butter Jar,Grocery,CUS5736,2025-12-09,5,Highly recommend,"Excellent build quality, fast delivery, highly recommend to everyone.",No,33.0
REV11401,PROD1029,Baby Stroller,Baby Products,CUS1315,2026-06-18,3,Does the job,"Average quality, works fine but packaging could be better.",Yes,8.0
REV13980,PROD1015,Air Fryer,Home & Kitchen,CUS4304,2025-12-09,3,Does the job,"It works fine, but I expected slightly better build quality.",No,12.0
REV12292,PROD1030,Board Game Family Pack,Toys & Games,CUS3855,2026-06-06,5,Love it,"Works flawlessly, setup was simple, and battery lasts long.",No,1.0
REV11501,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS4647,2025-06-30,5,Love it,"Very comfortable and easy to use, exactly as described.",No,7.0
REV12263,PROD1020,Women's Denim Jacket,Clothing,CUS4635,2025-12-03,5,Great purchase,"Excellent build quality, fast delivery, highly recommend to everyone.",No,6.0
REV11469,PROD1030,Board Game Family Pack,Toys & Games,CUS1360,2025-03-31,5,Love it,"Superb performance, this is one of the best purchases I made.",Yes,2.0
REV13929,PROD1029,Baby Stroller,Baby Products,CUS2891,2026-01-24,2,Does the job,"It works fine, but I expected slightly better build quality.",Yes,17.0
REV13246,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3736,2026-04-21,3,It's okay,"It is decent for the price, some features could be improved.",Yes,20.0
REV10999,PROD1030,Board Game Family Pack,Toys & Games,CUS4998,2025-04-26,5,Love it,The quality is outstanding and it arrived earlier than expected.,Yes,4.0
REV10854,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5692,2026-02-05,1,Bad experience,"Product feels flimsy and cheaply made, broke almost immediately.",No,6.0
REV13876,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS2192,2025-02-10,5,Great purchase,"Superb performance, this is one of the best purchases I made.",Yes,22.0
REV16301,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5694,2025-11-26,4,Very satisfied,Fast shipping and the product works exactly as advertised.,Yes,1.0
REV11143,PROD1006,USB-C Fast Charger,Electronics,CUS2797,2026-02-25,2,Average product,"It works fine, but I expected slightly better build quality.",Yes,8.0
REV15240,PROD1020,Women's Denim Jacket,Clothing,CUS3062,2025-12-30,5,Fair quality,"It is decent for the price, some features could be improved.",Yes,3.0
REV12275,PROD1020,Women's Denim Jacket,Clothing,CUS3039,2025-11-07,3,Amazing quality,"Very comfortable and easy to use, exactly as described.",No,3.0
REV16145,PROD1012,Electric Kettle,Home & Kitchen,CUS2901,2025-01-14,4,Very satisfied,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,0.0
REV14498,PROD1007,Laptop Backpack,Accessories,CUS1515,2025-05-10,5,Amazing quality,"Great value for money, exceeded my expectations completely.",Yes,16.0
REV11104,PROD1012,Electric Kettle,Home & Kitchen,CUS3591,2026-03-15,5,Excellent product,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,5.0
REV10085,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3266,2025-02-15,5,Great purchase,The sound quality is amazing and battery life is excellent.,Yes,0.0
REV12211,PROD1005,Noise Cancelling Earbuds,Electronics,CUS4651,2025-03-07,4,Fair quality,"It is okay for daily use, though design feels a bit plain.",Yes,16.0
REV16870,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS4479,2025-04-01,4,Best buy,"Great value for money, exceeded my expectations completely.",No,13.0
REV14211,PROD1009,Sunglasses Classic,Accessories,CUS3139,2025-12-07,5,Average product,"Reasonable purchase, could use some improvements in quality.",No,10.0
REV16536,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS5691,2025-09-26,4,Best buy,"Beautiful design, sturdy material, and very durable overall.",No,16.0
REV15682,PROD1006,USB-C Fast Charger,Electronics,CUS3024,2025-01-31,5,Very satisfied,"Absolutely love this product, works perfectly and looks great.",Yes,0.0
REV13441,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS2149,2025-05-28,1,Poor quality,Sound quality is poor and connection keeps dropping constantly.,Yes,30.0
REV11568,PROD1009,Sunglasses Classic,Accessories,CUS3413,2026-04-24,3,Does the job,"Average quality, works fine but packaging could be better.",Yes,21.0
REV15598,PROD1026,Almond Butter Jar,Grocery,CUS3389,2026-02-17,5,Highly recommend,Fast shipping and the product works exactly as advertised.,Yes,5.0
REV11661,PROD1021,Kids Winter Jacket,Clothing,CUS5577,2025-03-10,5,Very satisfied,"Beautiful design, sturdy material, and very durable overall.",Yes,18.0
REV11557,PROD1009,Sunglasses Classic,Accessories,CUS1805,2025-09-19,2,Bad experience,Terrible customer service and the product does not match description.,Yes,34.0
REV16104,PROD1003,Portable Bluetooth Speaker,Electronics,CUS1781,2025-11-25,5,Best buy,The quality is outstanding and it arrived earlier than expected.,No,2.0
REV14722,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3545,2025-11-19,5,Best buy,"Amazing quality for the price, will definitely buy again.",Yes,10.0
REV13765,PROD1021,Kids Winter Jacket,Clothing,CUS2882,2025-09-16,2,Bad experience,Delivery was extremely delayed and packaging was damaged badly.,Yes,4.0
REV13585,PROD1012,Electric Kettle,Home & Kitchen,CUS4588,2025-05-27,4,Fair quality,"Product matches description, performance is average at best.",Yes,4.0
REV11886,PROD1017,Yoga Mat,Sportswear,CUS4120,2025-11-06,3,Very satisfied,"Amazing quality for the price, will definitely buy again.",Yes,36.0
REV13145,PROD1012,Electric Kettle,Home & Kitchen,CUS3857,2026-06-20,1,Broke quickly,Sound quality is poor and connection keeps dropping constantly.,Yes,0.0
REV11867,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS4091,2025-08-18,4,Excellent product,The sound quality is amazing and battery life is excellent.,No,8.0
REV15049,PROD1003,Portable Bluetooth Speaker,Electronics,CUS4017,2026-07-17,5,Excellent product,Fast shipping and the product works exactly as advertised.,Yes,13.0
REV16403,PROD1015,Air Fryer,Home & Kitchen,CUS1024,2025-12-11,5,Highly recommend,The sound quality is amazing and battery life is excellent.,Yes,2.0
REV14721,PROD1026,Almond Butter Jar,Grocery,CUS4570,2025-09-26,1,Very disappointed,Battery life is terrible and customer support was unhelpful.,Yes,3.0
REV12875,PROD1007,Laptop Backpack,Accessories,CUS5672,2026-05-01,1,Not recommended,Extremely disappointed with the build quality and finishing.,Yes,58.0
REV14331,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS1250,2026-03-29,4,Very satisfied,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,0.0
REV16280,PROD1009,Sunglasses Classic,Accessories,CUS3663,2025-04-20,1,Poor quality,Battery life is terrible and customer support was unhelpful.,Yes,3.0
REV13589,PROD1012,Electric Kettle,Home & Kitchen,CUS4784,2025-07-25,3,Does the job,"The product is okay, does the job but nothing special.",Yes,4.0
REV13268,PROD1025,Organic Green Tea,Grocery,CUS5749,2025-04-25,5,Highly recommend,"   WORKS FLAWLESSLY, SETUP WAS SIMPLE, AND BATTERY LASTS LONG.!!!   ",Yes,15.0
REV12885,PROD1002,Smart Fitness Watch,Electronics,CUS5472,2025-04-24,5,Love it,Customer service was helpful and the product exceeded expectations.,Yes,9.0
REV12891,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS5900,2025-03-24,4,Amazing quality,The quality is outstanding and it arrived earlier than expected.,No,4.0
REV16131,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS5594,2025-02-18,5,Highly recommend,"Superb performance, this is one of the best purchases I made.",No,20.0
REV13008,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3261,2026-04-10,4,Very satisfied,"Perfect gift, my family loved it, packaging was excellent too.",Yes,3.0
REV11827,PROD1005,Noise Cancelling Earbuds,Electronics,CUS2572,2025-01-29,1,Decent for the price,"Not bad, not great, meets basic expectations only.",No,2.0
REV13924,PROD1016,Running Shoes,Sportswear,CUS5157,2026-02-02,4,Love it,"Five stars, everything about this product is fantastic.",Yes,5.0
REV16821,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS4499,2025-05-04,5,Amazing quality,"Perfect gift, my family loved it, packaging was excellent too.",No,5.0
REV12641,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS2232,2026-04-15,2,Does the job,"It is decent for the price, some features could be improved.",Yes,2.0
REV15411,PROD1012,Electric Kettle,Home & Kitchen,CUS2156,2025-11-01,5,Best buy,Fast shipping and the product works exactly as advertised.,Yes,5.0
REV11526,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4006,2025-02-04,4,Amazing quality,The sound quality is amazing and battery life is excellent.,Yes,18.0
REV11563,PROD1012,Electric Kettle,Home & Kitchen,CUS2797,2025-10-18,5,Highly recommend,"Very comfortable and easy to use, exactly as described.",Yes,1.0
REV15849,PROD1019,Men's Cotton T-Shirt,Clothing,CUS2664,2026-04-04,5,Amazing quality,"Superb performance, this is one of the best purchases I made.",No,2.0
REV15702,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS4863,2025-05-21,5,Love it,"Really happy with this purchase, quality feels premium.",Yes,2.0
REV10344,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4313,2026-03-04,5,Excellent product,"Very comfortable and easy to use, exactly as described.",Yes,16.0
REV12543,PROD1008,Leather Wallet,Accessories,CUS1833,2025-10-16,4,Excellent product,"Superb performance, this is one of the best purchases I made.",Yes,1.0
REV13386,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS3648,2025-02-16,4,Average product,"It is decent for the price, some features could be improved.",Yes,17.0
REV16438,PROD1026,Almond Butter Jar,Grocery,CUS5485,2025-11-28,5,Highly recommend,The sound quality is amazing and battery life is excellent.,No,6.0
REV12413,PROD1025,Organic Green Tea,Grocery,CUS3238,2025-05-30,4,Best buy,"Five stars, everything about this product is fantastic.",Yes,1.0
REV16323,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS4145,2026-02-17,3,Fair quality,"It is decent for the price, some features could be improved.",Yes,2.0
REV12708,PROD1017,Yoga Mat,Sportswear,CUS3073,2026-02-24,5,Amazing quality,"Very comfortable and easy to use, exactly as described.",Yes,1.0
REV15093,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS5637,2025-06-07,1,Broke quickly,The fabric quality is cheap and it started tearing quickly.,Yes,4.0
REV16159,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4829,2026-01-11,4,Best buy,"Great value for money, exceeded my expectations completely.",Yes,5.0
REV11111,PROD1029,Baby Stroller,Baby Products,CUS1626,2025-03-19,5,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,4.0
REV13443,PROD1021,Kids Winter Jacket,Clothing,CUS4432,2026-02-05,5,Highly recommend,Customer service was helpful and the product exceeded expectations.,Yes,13.0
REV12214,PROD1002,Smart Fitness Watch,Electronics,CUS1746,2025-10-22,1,Waste of money,Terrible customer service and the product does not match description.,Yes,1.0
REV11360,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS3718,2025-08-03,3,Bad experience,The fabric quality is cheap and it started tearing quickly.,Yes,14.0
REV12108,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS4471,2025-03-18,3,Highly recommend,The quality is outstanding and it arrived earlier than expected.,Yes,7.0
REV14806,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS4347,2025-11-20,3,Broke quickly,"Product feels flimsy and cheaply made, broke almost immediately.",No,26.0
REV15975,PROD1025,Organic Green Tea,Grocery,CUS1571,2026-02-16,4,Highly recommend,"Really happy with this purchase, quality feels premium.",Yes,35.0
REV11379,PROD1019,Men's Cotton T-Shirt,Clothing,CUS2251,2026-03-13,5,Amazing quality,"Very comfortable and easy to use, exactly as described.",Yes,11.0
REV12829,PROD1017,Yoga Mat,Sportswear,CUS2180,2026-07-30,4,Average product,"Product matches description, performance is average at best.",No,12.0
